generation, fitness, rule
355, 5.400100, 260242503305011306355366320014064115210625011162000012120266630203166365504654412411320112403430431422232154063655103516656525242535546525454025654302251102004220243003560251231402452456001532431114230461050453450151106166521532163404643130530
356, 5.500100, 263446503341011323345053320014064515356605033242004012121260140205263364602524612411425112402402211212246064552655103515631325645555142522451025650302451103505240243003560251231402452456001532431114230461050453450335506406221620463424043162530
357, 5.500100, 260242503345011326355366325014064305646635333232004012121260140205263364602524612411425112402402211312246064260611600115221325242535542522424025654302251102004220243003560251231402452456001532431114260461050455450255106006121330413404643132535
358, 5.300100, 262446503341014502335366322014064115210625011162000011110266130505263315606632412414433111402401211212345134260611600115631325242535546525454025654302251102004220243003560261231402452456005152231114240463050453450356556006565420463404646130530
359, 5.600100, 262466503341014502335326422014064115213625011164000011110266130203263365604624612414433111402401211212345134260611600115221325242535542522454025655302251101004220243023560261431406452456005132231114240463050453450356556006565420463424045162530
360, 5.500100, 263446503341014502235366320014064515416623013432000012121266130505263315606632412414433111402401211212345134260611600115631325242535546525454025654302251162004220243003560261231402452456005152231114240463050453450356556006565420463404646130530
361, 5.200100, 262466503341014502335366422014064115213625011164000011110266130203166365504654412411320112403401211212345134260611600115221325242535542522424025654302251102006560243003560261431406452456005542451164230462050453450151106166521530413404643132535
362, 5.500100, 263446503341014502335366320014064515416623011162000011110266130505263315646632412414433111402401211212345134260611600115631325242535546522464025654312251102000210243013560261231402452456001532431114230461050453450335506006221620463404642132530
363, 5.100100, 262466503441014502335366320014064515416623011162000011110266130205260366602624412411425112402404211242246664552655103515635325645555142522451025650302251103504220243003560261231402452456005152231114240463050453450356106006121330413404643132535
364, 5.300100, 263446503341014502335326422014064115213625011164000011610266130203263365604624612414433111402401211212345134260611600115221325242535542522664025654312251102000210243013563261231402452456005152231114240463050453450356556006565420466404646530530
365, 5.700100, 262466503441014502335366320014064515416623011162000011110266130505263315646632412411320112403430431422232134260611600115631325242535546525454025654302251111026560243003560261231402452456005152231114240463050453450356106006121330413404643132535
366, 5.300100, 263246503341014502335326422014064145213625011164000011115266130203263365604624612414333111402401211212325134260611600115221325202535542522424025654302251104004224243003560261231402452456005152231114240463050453450356106006121330413404343132535
367, 5.300100, 262446503341014502325466422014064165613625011162000011310260140200263364602524612414433111402401212212345134260611600115221325242535542522664025654312251101000210243013563261231402452456005152231114240463050453450356556006565420466404646535530
368, 5.500100, 262446503341014502335366322014064115416623015162000011110266130505263315646632412414433111402401211212345134260611600115221325242535542522454025655302251101036563243033561251233402452456005152231114240463050453450356106006121330413404643132535
369, 5.000100, 062466503341014502335325422014064115213625011664000016110266130203263366604624612214433211402401231422232154060611600115221325242535542522424025654302253162004220243003560251231402452456001562431314262461054453450356106006122330413404643142535
370, 5.000100, 263446503341011323345053322014064315356605033242004012121260140200260364602524612414433111432400431422231134260611600115631325242535542522664025654302251101036560243003560221231402452456005152231114240463050453450356106006122330413404643132535
371, 5.100100, 262446503341014502335325422014064115213625011664000016110266130203263366604624612414463111402401431422235134260611600515631325242535542522424025654302251001036560243003560221231402452456005152431114242441050453450335556006565420466404646530530
372, 5.100100, 062466503341014502335326422014064115213625011664000016110266130203263366604624612411320112403430431422262134260611101115631325242535546525454025654302251111046560243003160261231432452456005352231114240463050453450356106006121130413424643132535
373, 5.200100, 203446503341014505335366325014064115213625011164000011110266030405263315646632412414433151402401211212345134263611600115631325242535542522664025654322251101000210243063563261231402452456005152231115240463050453450336556006121330413404643132535
374, 5.400100, 262446503341014502335366320014064525416623011162002011110265130203263366604624612411320112403430431422262134260611101115631325242535546525454025654302251111046560243003160261231432452456005352231114240463050453450356106066121130413424643132535
375, 5.700100, 262466503441014502335366320014064525416623011162002011110266130200264364602524612411432111402401211212345134260611600115221322242535542512454125055302251101636563243033561251233402452456005152231114240463050453450356106006121330413404643132535
