generation, fitness, rule
328, 315.350098, 354351515053353054056252004150154510151050634156054665054035543253400021050651326621226365056156466602226455064255156052656360003204421642050413650231502226262165256255412000445422251252333154156154334330021150254402020332306116053144515515416
329, 318.730103, 352353415052353053056252302150154510151050531153022665054035543253400621056651326651226315056156460602226455064355156052356330006104321642050403404505502226262244256252412034465426251252345154156150350314462150254402060331064113455002026615006
330, 321.300110, 352353115053353053056252003150154511154651532155153663054030243253200641054651326651226365056356661602226455064255156052306360006204321642050403404052602621066164256254410524446626251250356154156150354354261150254442040233360113455002026613633
331, 316.210083, 352356515053353054056252004154154510151050336156052663054052640253506641053651326651226365056356466602222255064355112002356330005104321642050403424005502626262244256252412034435422251250146154156151504314021150254302124232304113453146505515516
332, 316.240112, 352353414056356064056252003150154510151050634156052663054052640263506641053651326651226365056356466602222255064355112002356330005104321642050403424005502626262244256252412000444422251252333154156150554310461152254215660635061111455202026613633
333, 315.100098, 354355515053353054056252004150154510151050634156052665054035543253400001053651326651236365056156466602256454064255112002356330006104321642050413604005502266262165251251412000445422251250356156156150354354022150254412020332304103413132025615656
334, 317.950104, 352356515053353054056252004154154510151050332155153663054035543253400021056651326651226310056156460602226455064355156052306330006004311642050413604005502266262065251251412000445420251252344154153152354364021150254402060635061114455002026214364
335, 327.870087, 352353115050353064056252003150154110151050634156052665054035503253400021053651326651226365056356466602226455064255116052306330006004311642050413604055502266262165251251412524446426251250356154152153354344431150253412020332304112365114053115536
336, 328.200073, 352353415053352054051252002150154511151052532155153663054035543253400021056651326651226315056156460602226455064355156052306330006604311642050413604005502266262061251251412000445420251252344154153152354330061152253412120335324112365114053615656
337, 326.350098, 352355314056355053056255312150154510151050634155153663054030243253200641054651326651226365056356661602226455064255156052306360006204321642050401404012602621060164256255412134465426251250356154156150354130061152254413120335324212365114053115516
338, 311.490112, 355353115050353064056252003150154110151050634156052665054031513253500022053651306651266365056356466602222255064355112002366360006204321642050401404012602621060164256255412134465426251250356154156150354130061152254413120335324212363144505515516
339, 319.350098, 352353415053352054051252002150154511151052532154153663054035543253400021056651326651226315056156460602226455064355156052306330106004311642050413604005502266262061251251414000445426251250166154156151554314461152254412020332304113453132023115536
340, 324.680084, 352353315053353064050252003150154510151050634156052665054035503253400021053652326651226365006156466602226455164255156052306360006104321642053403424005502626262244256252412034435422251250166154156151554414461152254415620342120112314142025615530
341, 320.270111, 352353415053353054056252006150154510151050632156052665054035543253006541053651026651226365056156430602226415064355112002356330006104361642050403424005502626264244256253412034430422251250166154156152354364021150254402060635064113455002026613633
342, 329.800079, 352353115053353054056255352150154511151051532156052665054035613253006641053651026651226365056350466602226455064255156052306360006004311642056513604055502506260165251251412524445426251250166154156151554314461152254412020332304103456132023115536
343, 325.870087, 352355314056353054056255352150154511151051532156052665052035543253400641054651326651226365056656661602226555064255156052606330006004311642050413604005502266262665251255416005445422251252443154153152304330461150254402060632061111465002026213633
344, 326.300110, 352353115053353054056255352150154511151051532156052665054035613253036641053651026651226364056356460602226455064355156052606330006004311642050413604005502266262044256255412134465426251250356154156150351314462150154402060331061115013144505515516
345, 322.010101, 352353415053353051056252003150154511151050532150153663054035513253500624052651306651220365056256466602226455064255113052306330006004311642050413604055506006262165251251412524445426251252343154156150551364512156254235626532304112314142025515530
346, 321.950104, 352355314053353054053252004150154510151051432156656663054035613253026641053652026651210365056256466603216415064355112002356330006104361642050403424005502626205134251255412034065426251250356154156150354330561152254422020332304113453132025615656
347, 328.500092, 352353115056353064050252003150155510151051436155156663054035543053464043053651326651226365056350366002226455164250156052306360006004311642050513604055502506260365251251412524445426251252344154152153354344421150252412020332304112365114053115536
